,Unnamed: 0,Unnamed: 0.1,Message,Category
3388,3388,,Net profit slipped 68 per cent to EUR375m as prices for its products eroded .,Event
1885,1885,,"Most of BAT 's geographic regions reported higher profits , with the exception of America Pacific , where profits fell Pounds 35m to Pounds 88m as the Canadian market continued to feel the effects of higher duty that has prompted smokers to turn away from premium brands to value cigarettes .",Event
2273,2273,,"Yet , soaring prosperously above all this is Tesco .",unknown
4893,4893,,"European equity markets fell yesterday , breaking an advance that ran for four days after investors in mobile phone groups were spooked by a trading update from Vodafone .",unknown
5763,5763,,Slowdown ends Tesco 's run,unknown
5077,5077,,"The case has been brought in the US under the controversial Alien Tort statute , a 1789 law that is used by human rights lawyers to sue multinational companies in US courts over involvement in alleged human rights abuses abroad .",unknown
3967,3967,,"Growth rates in these markets hit 11.4 per cent though core operating margins , at 13.1 per cent , are below the Americas and Europe .",unknown
87,87,,The bank argued that the stock had outperformed peers in spite of sector-wide demand weakness and pricing pressures .,unknown
6810,6810,,Credit : By Andrew Parker in London and Justine Lau and Tom Mitchell in Hong Kong,unknown
4987,4987,,Evolution Securities was up 0.4 per cent to 118p as it told its annual general meeting that its main businesses had made a good start to the year and had successfully raised Pounds 42m of new equity for clients in two transactions this week .,unknown
3226,3226,,"Mr Higginson said he expected the UK retail market to remain tough , with the trends of price deflation and rising costs continuing .",unknown
939,939,,""" There 's not a whole lot that we are not in .",unknown
3230,3230,,"BHP 's June-end fiscal year masked the benefits it is now receiving from the new system for pricing iron ore , its most valuable commodity .",unknown
3027,3027,,The decline is not just because of the downturn .,unknown
6282,6282,,Goodyear to leave BHP Billiton MINING,unknown
7221,7221,,"In the 12 months to June , BHP 's iron ore output rose 2 per cent to a record 114.4m tonnes , although that result was below its forecast earlier this year for output of 130m tonnes .",unknown
746,746,,"Barclays has written pound(s)21.8bn of loans in Spain , of which pound(s)10.6bn is not funded by local depositors or the European Central Bank , according to Autonomous Research .",unknown
7471,7471,,Investors were nevertheless pleased with the buy-back and pushed BHP Billiton shares up 54 1/2p to Pounds 10.40.,unknown
1627,1627,,"Mr Dennis estimates that if sales paid for by Clubcard vouchers were excluded , first-half UK like-for-like sales would have fallen 0.1 per cent .",unknown
4553,4553,,"Tesco , which has been cutting prices by an average of Pounds 5m per week , said its new "" value "" electricals range had proved extremely popular .",unknown
2280,2280,,"Daren Allen , partner at Berwin Leighton Paisner , who acted for HSBC in the case , said there had been considerable debate about the obligations owed to the customer of a bank when it had made a suspicious activity report to the Serious Organised Crime Agency .",unknown
4293,4293,,"At 9 times 2007 earnings , based on metals prices some way below current spot levels , BHP 's valuation is not stretched .",unknown
7011,7011,,"But the world would not need more potash production for at least another decade and prices would have to rise by about 40 per cent to make the plant economic , BMO estimated .",unknown
4256,4256,,Traders reckoned it might have been an activist investor buying stock .,unknown
3971,3971,,Credit : By Andrea Felsted and John O'Doherty,unknown
3348,3348,,Vodafone underlines impact,unknown
3571,3571,,"This unimaginative acquisition shows that even with a strong balance sheet and a market capitalisation of about $85bn , the world is not your oyster .",unknown
921,921,,"Lex , Page 12 Lombard , Page 14 Rebuilding drive , Page 15 www.ft.com / bankingpodcast",unknown
3768,3768,,"Charles Kernot , analyst at Evolution , said oil was "" the key differentiating factor compared to BHP 's competitors , which do not have this positive exposure and , in fact , have negative exposure because of all their equipment requiring oil "" .",unknown
4726,4726,,"Mr Voser accepted that Shell bore much of the operational responsibility for oil spills but insisted the bulk of continuing spillage was the result of "" illegal bunkering and refining "" .",unknown
5474,5474,,"While banks are bloodied by the financial crisis , retailers are largely unscathed .",unknown
249,249,,Barclays counts cost of proposed ICB banking sector reforms,unknown
4354,4354,,"The Japanese lender sold about half its 1.4 per cent stake in Barclays at 308.5p , a small premium to the 296p it had paid in 2008 as part of Barclays ' pound(s)4.5bn fundraising .",unknown
6924,6924,,"The FTSE 100 fell 0.4 per cent , or 26.84 points , to 6,023.88 as Tesco dropped 4.3 per cent to 405 1/2 p.",unknown
2775,2775,,The suit is part of an increasing number of actions faced by banks over their complex credit products since the market turmoil that began last year led to widespread losses in the financial industry .,unknown
1456,1456,,"There are benefits : Tesco would avoid capital gains tax on the asset sales , which should far outweigh the one-off cost to convert .",unknown
3942,3942,,"On the other is Land Securities ' Walkie Talkie , a quarter pre-let to a collection of other insurers .",unknown
7704,7704,,Analysts said the 8.1 per cent return on equity for the three months to March was flattered by the non-inclusion of the levy hit and a pound(s)190m write-up of the value of Protium assets .,unknown
4334,4334,,"With consumer borrowing at record highs and individual insolvencies running 44 per cent above their previous peak in the early 1990s , it was only a question of when the growing strain on over-indebted consumers would start to spill over into the banking sector in the form of higher bad debt provisions .",unknown
606,606,,Handing over the helm of a blue-chip company in the middle of a market storm sounds perilous .,unknown
5121,5121,,"On a long-term view , he added : "" Consumer staples are in an expansionary phase and so we are happy to sit out as shareholders for the next five , 10 years . """,unknown
1566,1566,,"Bucyrus International , a maker mining equipment . gained 0.4 per cent to $65.86.",unknown
7397,7397,,"In a week when the FTSE 100 hit a near-five-year high and had its biggest one-day fall of the year , the blue-chip index closed almost flat , up just 1.8 points .",unknown
8727,8727,,Unilever to keep laundry brands in Europe,unknown
4311,4311,,Its cash pile now stands at $8.4bn.,unknown
3306,3306,,Shares in Vodafone closed down almost 2 per cent at 160 1/2p .,unknown
6922,6922,,"Chip Goodyear , chief executive , also believes that mining sector shares are undervalued .",unknown
4750,4750,,Barclays dismisses San Marino lawsuit,unknown
6353,6353,,""" We have to be ruthlessly realistic with ourselves as to where we can compete , "" he said .",unknown
4405,4405,,"One banking analyst suggested the move to restructure the business was a "" smoke and mirrors exercise aimed at hiding the large loan losses in Absa "" .",unknown
4676,4676,,Threat of EU action knocks Vodafone,unknown
3620,3620,,""" Employment and consumer confidence are the key drivers of long-term market growth , and unfortunately , unemployment continues to increase in many places and consumer confidence is still low . """,unknown
13,13,,"This was not as lop-sided as Deutsche Bank , where investment banking contributed 93 per cent of pre-tax profits , but does little to dispel investor concerns that Barclays relies unduly on volatile investment banking .",unknown
5359,5359,,Traders also noted talk that Anglo was working on acquisitions .,unknown
8279,8279,,Tesco said the Korean deal would have a neutral impact on earnings in the second year of ownership and boost earnings beyond that .,unknown
3053,3053,,Tesco pays a heavy price for lessening Leahy 's legacy,unknown
4236,4236,,"Rents will be stronger in London than in retail and we should see that trend coming through in rental values . """,unknown
7903,7903,,"The result is that its cost of debt is 4.4 per cent , which is 70 basis points below Land Securities ' .",unknown
7368,7368,,"The news of a slowdown in the growth of its portfolio , which saw net asset value per share rise from 504p to 515p , helped push the shares down 12.4p to 457.1p , although the company reassured investors that operationally it was still on track with estimated rental values ( ERV ) up 0.7 per cent .",unknown
7611,7611,,"Barclays has sought legal advice over whether it can mount a challenge to a move this year by Mauser , Dubai International Capital 's German packaging business , to buy back its debt .",unknown
3623,3623,,Stephen Hester believes he has tweaked the group to outperform when those winds change direction .,unknown
7959,7959,,Moody 's cut its long-term debt rating on Barclays by two notches .,unknown
7905,7905,,"Mr Polman 's comments echo rival Procter & Gamble , which on Wednesday said it would step up efforts to make cheaper , "" valuefocused "" products as sales volumes dropped 4 per cent .",unknown
4132,4132,,The UK group 's willingness to countenance an all-share merger with Verizon Communications is partly based on legal advice that any sale of Vodafone 's Verizon Wireless stake would attract a large tax liability .,unknown
2979,2979,,Unilever half way EUROPEAN COMMENT - BRIAN GROOM,unknown
2853,2853,,"One banker involved said the company would not need any external financing for the Hutchison Essar deal unless Essar , the Indian group that owns 33 per cent of Hutchison Essar , decided to sell its minority stake to the UK company .",unknown
5784,5784,,"They will want evidence that the bank remains on track , given that it is yet to launch mortgages and current accounts in spite of a promise to shake up retail banking a year ago .",unknown
5933,5933,,"The Tesco bonds are classed as commercial mortgage backed securities ( CMBS ) , although are barely recognisable to the sort of securitised debt transactions being structured during the boom years of the property market .",unknown
3974,3974,,"Loan impairments dropped faster than expected , fuelled by a marked decline in losses on Barclays ' credit market exposure and some improvement in its troubled Spanish market .",unknown
77,77,,"Patrick Cescau turned Unilever into something looking less like the civil service and more like a lean , responsive consumer goods company .",unknown
8700,8700,,BHP has made several undertakings to assuage public opinion since it unveiled the bid two months ago .,unknown
674,674,,Traders were cautious on the theory .,unknown
3316,3316,,"The diversified miner is no more immune than its peers to falling commodities demand and prices , or rising costs .",unknown
6518,6518,,"However , some analysts questioned the company 's calculations , arguing that the increased risk inherent in the South African market meant the bank should be attaching a higher hurdle rate for investments made in that country .",unknown
5770,5770,,A well-run business would surely have better purposes for investors ' capital than returning it .,unknown
3003,3003,,Mr Colao is focused on maximising revenue opportunities in existing markets and cutting costs by pound(s)1bn by the 2010-2011 financial year .,unknown
522,522,,""" I have never pretender to be a member of the uber-rich . """,unknown
4548,4548,,Barclays rules out acquisitions,unknown
5586,5586,,A Pounds 9bn tax provision sits on the balance sheet - a fair clue that historically low cash tax payments might reverse .,unknown
2566,2566,,jonathan.guthrie@ft.com,unknown
8018,8018,,Next year 's planned 10 per cent increase in capex to Dollars 7.5bn therefore makes sense .,unknown
5748,5748,,"The projects would be approved and managed in a way that "" maximises value , reduces risk and balances short- and long-term returns , "" Mr Calderón said .",unknown
1053,1053,,"Miners rallied from around six-month lows in tandem with metals prices , and as HSBC argued that Australia 's proposals for a resources profit tax were likely to be watered down .",unknown
6966,6966,,"The deal takes place at a price of Dollars 1.62 per FirstCaribbean share , with a total transaction value of Dollars 1.08bn representing a multiple of 17.5 times FirstCaribbean 's operating earnings for the year ended October 31 .",unknown
1710,1710,,""" With downgrades continuing , and the macro outlook remaining highly uncertain , there is a significant risk that [ debt ] covenants once again become an issue , "" it said .",unknown
1694,1694,,"Mr Grigg said : "" There is more realism among vendors away from prime stuff , so for us it 's around finding value in a relatively complicated space .",unknown
717,717,,The tittle tattle in the market yesterday was that Kelda is being stalked by a foreign financial buyer .,unknown
1155,1155,,Tesco shares regain poise after earnings report,unknown
1954,1954,,Andrew Wood of Sanford Bernstein says the multiple was well below the average of 17 times ebitda paid for other M&A deals in the health and personal care sector over the past decade .,unknown
715,715,,"However , its US business Fresh & Easy continues to fire blanks .",unknown
5339,5339,,"BHP rejects that criticism , saying that the irrevocable mandate had to run until it expired .",unknown
5593,5593,,"They have missed the boat on China , they are missing the boat on energy .",unknown
5207,5207,,"Unilever has strong positions in emerging markets , controlling about 70 per cent of the laundry market in Brazil , 80 per cent in Argentina , 80 per cent in South Africa and 40 per cent in India .",unknown
8751,8751,,"Biggest movers , Page 31 Small-cap report : www.ft.com / equities",unknown
4757,4757,,North Sea gas find for Shell NEWS DIGEST,unknown
4422,4422,,"Xstrata , which is rumoured to be plotting a rights issue to help fund a Pounds 9.5bn offer for Canadian rival Falconbridge , fell8.4 per cent to Pounds 22.08 , while Antofagasta lost 6.9 per cent to Pounds 22.73 , Kazakhmys shed 8.4 per cent to Pounds 12.04 and BHP Billiton fell back5.6 per cent to Pounds 11.02.",unknown
3511,3511,,"Tesco also confirmed that Chris Bush , its UK chief operating officer , had been appointed UK managing director , allowing Mr Clarke to step back partly from the hands-on role he had taken in the attempt to re-energise the British business .",unknown
1766,1766,,"Other retailers followed , with Next rising 2.7 per cent to pound(s)35.92 and Marks & Spencer up 1 per cent to 365.5p.",unknown
1645,1645,,"Analysts will want to hear how its retailing services arm , which includes the banking division , is performing .",unknown
74,74,,Engelhard 's move looks set to seal a transaction that is meant to make BASF less dependent on cyclical earnings in its core chemicals business .,unknown
8097,8097,,"News that Veolia Environnement , the French water utility , was on track with its divestments to pay EUR350m worth of debt by early next year sent it to the top of the Eurofirst leader board .",unknown
7990,7990,,""" Barclays is most exposed to ICB reforms , "" Goldman said .",unknown
2554,2554,,"Unilever said it had cut prices on some products , including ice- cream and margarine , to boost its market share in Europe , and was spending more money on advertising and promotions than last year .",unknown
434,434,,"Several of the vehicles , which rely heavily on short-term commercial paper for funding , have run into trouble in recent weeks amid a broader crisis of confidence among commercial paper investors .",unknown
6825,6825,,Segro fell 2.2 per cent to 236p and British Land 1.5 per cent to 494p .,unknown
8251,8251,,Industry data showed sales of key Unilever product lines such as ice cream and deodorant accelerating since July .,unknown
1693,1693,,Improvements at the Anglo-Dutch consumer products group must be acknowledged .,unknown
6815,6815,,The German chemicals group refused to raise its Dollars 38 a share bid but extended its Dollars 4.9bn all-cash offer until June 5 and proposed a total of five nominees to join the Engelhard board at the AGM three days earlier .,unknown
2169,2169,,Analysts said the disposals of RBS 's insurance operations and the sale of branches could dilute earnings by 10 per cent .,unknown
6380,6380,,His company is in great financial shape and there are few acquisition targets .,unknown
2904,2904,,Its end-of-year results were otherwise in line with expectations and management pledged to return to the dividend list from 2013 .,unknown
5785,5785,,Saskatchewan does not have the power to veto BHP 's proposal but its views are likely to be influential in the federal government 's consideration of the deal .,unknown
8035,8035,,British Land beats forecasts,unknown
6902,6902,,That deal was linked to Telkom selling its Vodacom stake to Vodafone .,unknown
2482,2482,,"BP fell 1.9 per cent to 399.7p following the resignation of Mikhail Fridman , TNK-BP chief executive and chairman .",unknown
1588,1588,,"Additional reporting by Adam Jones , Jennifer Thompson and Gregory Meyer",unknown
7620,7620,,"However , Mr Sarin highlighted how interventions by regulators had been offset by growth in people using their mobiles for data functions such as web surfing .",unknown
1782,1782,,"Lowering Barclays ' credit rating by two notches to Aa3 from Aa1 , Moody 's signalled that continued turmoil in financial markets could lead to "" significant further writedowns on the bank 's credit market exposures "" .",unknown
8153,8153,,"However , many analysts saw the controlling shareholder 's move as an attempt to squeeze Vodafone out of the joint venture .",unknown
3276,3276,,"Scottish Power firmed 1 per cent to 553p , while United Utilities added 0.4 per cent to 649p .",unknown
477,477,,"That narrowed the discount on Lloyds ' all-share takeover offer to 22 per cent , compared with 38 per cent on Tuesday .",unknown
5687,5687,,"The retailer 's planned capital expenditure for the year is a chunky Pounds 3.2bn , which is at the higher end of market expectations .",unknown
3308,3308,,"Investors have expressed concern about Barclays ' exposure to four structured investment vehicles , set up by Barclays Capital , that have run into financial trouble as a result of the turmoil in the credit markets .",unknown
4528,4528,,The company reacted quickly last autumn when the global financial crisis spiralled into an economic slump .,unknown
4288,4288,,Barclays ' core Tier 1 ratio at the end of March was 5.1 per cent and the bank indicated that this was likely to fall further by the end of June .,unknown
382,382,,The upturn in the chemicals cycle is lasting longer than usual but it can not carry on forever .,unknown
5840,5840,,"At its interim results in November , Sir John Bond , Vodafone 's chairman , app-eared to put his support behind such deals .",unknown
7648,7648,,""" The owning of content is getting unbundled itself .",unknown
6804,6804,,"Unilever is searching for new non-executive chairman , with its current chairman Antony Burgmans due to retire by the annual meeting next year .",unknown
1444,1444,,"Tesco , which is nearly twice the size of its nearest competitors , is under particular scrutiny over its market share and "" land bank "" of sites for new stores .",unknown
612,612,,"But these facilities are supported by the funds ' assets , most understood to be in the form of securities with AAA or AA credit ratings .",unknown
4201,4201,,"Among the mid-caps , Rank Group dropped 7.4 per cent to 208 1/4p as analysts took the red pen to profit forecasts after Wednesday 's late warning that changes to casino gaming duty would hit profits by Pounds 8m .",unknown
1213,1213,,"Last November Mr Colao said the biggest issue confronting him was "" solving the US "" , given it contributed 37 per cent of Vodafone 's earnings but none of its cash flow .",unknown
2422,2422,,"But with analysts at the New York-based bank valuing the rump of Vodafone at pound(s)62bn after a Verizon sale , the group remains vulnerable to a takeover .",unknown
4352,4352,,"Chris Lucas , finance director , said : "" We 're not going to rule in or rule out any option at this stage . """,unknown
1959,1959,,Vodafone 's new chief signals a more cautious approach to deals,unknown
2170,2170,,"True , the world 's third largest retailer is not entirely defying gravity .",unknown
1867,1867,,Analysts voiced fears about the vulnerability of Vodafone 's UK business and Telefonica 's O2 subsidiary after the publication of plans for a joint venture between France Telecom 's Orange UK and Deutsche Telekom 's T-Mobile UK .,unknown
90,90,,Ratings cut ends rally by Barclays,unknown
2594,2594,,Vodafone took a pound(s)800m writedown on its Greek mobile business .,unknown
7569,7569,,"Clive Black , an analyst at Shore Capital , says : "" The valuations for consumer staples , and particularly branded consumer staples , have remained resilient over the past two or three years .",unknown
3917,3917,,Sanofi-Aventis rose 3.7 per cent to EUR47.01.,unknown
3567,3567,,Rise in full-year guidance boosts Vodafone shares,unknown
2437,2437,,It also announced a poison pill designed to dilute the stake of a hostile bidder .,unknown
7092,7092,,""" It is the UK 's wellestablished position that corporations can and should be held to account for their activities before a court which can exercise jurisdiction over those activities in accordance with established rules of international law . """,unknown
2452,2452,,"You could n't say there has been a collapse or a contraction of multiples . """,unknown
6331,6331,,Tesco believes in the benefits of retaining control and flexibility over scarce land .,unknown
6692,6692,,"The move came after Barclays , the UK 's third-largest bank , warned that it had seen a "" significant "" rise in bad debt losses at its credit card business in the first quarter .",unknown
1989,1989,,""" BA is the carrier most leveraged to the recovery of the transatlantic market , "" it said .",unknown
7883,7883,,"I think that is part of the plan . """,unknown
2932,2932,,"These people said Hermes wanted Mr Sarin to stand down as chief executive "" as soon as practicable "" .",unknown
4234,4234,,"But people close to the bank said that , even if it was forced to sell all the assets it holds as collateral at current distressed prices , its total loss from the vehicles would be no more than Pounds 75m .",unknown
4944,4944,,Yesterday 's headline data may have beaten analysts ' consensus but the Net Asset Value increase was flattered by the company 's high gearing .,unknown
2137,2137,,Credit : By Andrew Parker in London and Paul Taylor in New York,unknown
2076,2076,,"The group , which raised Pounds 44m in two placings to help fund its creation of one of Europe 's biggest biodiesel plants at Seal Sands , Teesside , now proposes to cancel its Aim listing .",unknown
1670,1670,,RBS closed lower by 7.1 per cent to 51.1p and Lloyds was down 6.2 per cent to 133p .,unknown
2141,2141,,"That suit also seeks damages from Solent , a London-based hedge fund that managed one of the investment funds , and from McGraw-Hill , the owner of Standard & Poor 's , the rating agency .",unknown
1287,1287,,"While the chemicals sector has been a "" pretty unloved place "" , he said , the results from bellwether BASF set a more positive tone for the industry .",unknown
4145,4145,,""" If BHP is in the thick of contemplating any type of material transaction and move beyond a certain point Australian listing requirements demand they must discontinue the buy-back , "" he said .",unknown
5205,5205,,"Reflecting the non-food prospects , Tesco 's shares have outperformed Sainsbury and Morrison this year , though remain at a discount .",unknown
4022,4022,,"Adjusted for today 's prices , Unilever would be a similar size and would provide rich pickings .",unknown
2209,2209,,"It has recently sold Abbey 's London headquarters to Santander , the bank 's owner .",unknown
5257,5257,,""" There is likely to be a concerted effort to address the market 's concerns with the interims on April 27 , "" said Oriel Securities .",unknown
2788,2788,,"Shell , which faced criticism from retail investors at the meeting over pay increases for top executives , said that 9 per cent of its shareholders voted against its remuneration report .",unknown
5649,5649,,The buy-back sends a message of confidence - Dollars 10bn is equivalent to9 per cent of BHP 's market capitalisation .,unknown
2254,2254,,But operating expenses rose broadly in line with income due to increased staffing costs .,unknown
1176,1176,,"But while these provided a lucrative source of revenue for the banks when stock markets were rising and saving rates were high , demand from consumers has waned since the financial crisis .",unknown
7414,7414,,HSBC was 2.4 per cent higher at 554.1p.,unknown
8765,8765,,It has also agreed to buy out unidentified third-party investors in the fund for $270m .,unknown
2985,2985,,"Vivendi , the French media and telecoms group , is the only likely buyer of Vodafone 's 44 per cent stake in SFR , France 's second-largest mobile operator .",unknown
7467,7467,,"Since hitting a 30-month low last week , the FTSE 's banks index has surged by 16.4 per cent .",unknown
1219,1219,,It will offer contract mobile voice and data tariffs to existing customers from the autumn .,unknown
6562,6562,,"RBS , for example , has issued several billion pounds of debt using the guarantee in the past few days , one person close to the bank said .",unknown
4190,4190,,""" We are reasonably optimistic as we look forward . """,unknown
8224,8224,,"Since the start of November , the FTSE All-Share banking index has risen 14.6 per cent , compared with a rise of 10.7 per cent for the wider market .",unknown
5779,5779,,"Similarly , the 2.5 per cent gain at Tesco , which has a third of the grocery market , represents a 3.5 per cent rise , VAT-adjusted .",unknown
3106,3106,,Few investors think of Barclays as a growth business .,unknown
2592,2592,,"Temasek said last month it had sold its 3.8 per cent stake in Bank of America in the first quarter , bringing an end after little more than a year to an investment that is thought to have lost Temasek at least $2bn .",unknown
6221,6221,,"Traders said that yesterday 's poor performance from Vodafone also reflected comments made by Doreen Toben , the chief financial officer of Verizon Communications , who told delegates at a Morgan Stanley conference that she did not anticipate any deal with Vodafone in the near future .",unknown
144,144,,"He has linked senior managers ' pay to ROCE improvement , which suggests he means it .",unknown
4687,4687,,Add to that another danger - that Unilever 's cash pile gets squandered on underperforming acquisitions .,unknown
3029,3029,,Barclays Capital 's strength is as a debt house .,unknown
4102,4102,,"Another pound(s)350m will go into cutting prices , although some of this is part of the pound(s)500m investment in prices committed to last autumn .",unknown
8741,8741,,Swisscom will hold 100 per cent of Swisscom Mobile 's equity after the deal .,unknown
3291,3291,,"Under Jurgen Hambrecht , BASF 's previous chief executive , the company sought to move away from commoditised , cyclical businesses to focus more on specialised , close-to-customer products .",unknown
3837,3837,,New chief says cash may go on acquisitions,unknown
268,268,,"As a result , analysts have speculated that Vodafone would cut its ordinary dividend to a level that was covered by cash flow from businesses it controls , then use the US cash to fund bonus payouts .",unknown
8806,8806,,"The company , which is operating a portfolio valued at pound(s)8.3bn compared with pound(s)11.6bn a year ago , ended the six months with NAV per share of 372p , down from 398p at the beginning of the interim period .",unknown
1561,1561,,""" What is their strategy exactly ? "" says one top-10 investor .",unknown
8701,8701,,Mr Clarke insists the strategy is sufficient to reinvigorate Tesco 's UK performance .,unknown
5836,5836,,It indicated that some foods were having trouble finding acceptance in different markets .,unknown
1332,1332,,Credit : By Masa Serdarevic in New York,unknown
2368,2368,,"The company 's shares , which are down 30 per cent since Deepwater Horizon , fell as much as 3.6 per cent on Tuesday , before closing down 0.8 per cent .",unknown
7837,7837,,"The stock was in focus amid speculation that Barclays Capital , its investment banking division , had missed internal targets for November .",unknown
5233,5233,,"He highlighted the benefits of scale , including purchasing power when buying mobiles and other equipment , the ability to secure revenue when customers use their handsets while abroad , and the opportunity to supply telecoms services to multinational companies .",unknown
8416,8416,,""" We are interested in commodities with different growth profiles , [ whose prices ] kick in at different stages of the economic cycle , "" said Marius Kloppers , chief executive .",unknown
3172,3172,,Shares in the world 's largest mobile group by revenue closed up 13.7p at 195.7p.,unknown
1134,1134,,"The deal will also bring BASF closer to large global consumer product groups such as Procter & Gamble , to whom Cognis is a preferred supplier .",unknown
5499,5499,,"Moody 's lowered its assessment of Barclays ' financial strength from B to C but acknowledged that , after twice raising capital last year , the bank could absorb pound(s)16bn-pound(s)17bn of losses without breaching regulatory capital limits .",unknown
8609,8609,,"John Varley , chief executive , dismissed suggestions that the recent string of acquisitions by European rivals put pressure on Barclays .",unknown
7878,7878,,Traders attributed their strong performances to sector rotation and nervous hedge funds closing long-held short positions .,unknown
7299,7299,,The government of Ghana was one of the first countries in sub-Saharan Africa to undertake a programme of liberalisation in the telecommunications sector .,unknown
1043,1043,,Vivendi owns the rest of SFR and wishes to be sole shareholder .,unknown
2454,2454,,Unilever said in February it intended to replace him with an independent non- executive director in 2007 .,unknown
857,857,,He also noted good performances at some of Vodafone 's emerging market businesses .,unknown
1302,1302,,"Arrears have been low and the UK banks reported combined profit of Pounds 30bn last year partly from increased sales of mortgages , credit cards and loans .",unknown
410,410,,"While recent indications have been that Verizon Wireless would start paying dividends to its parents from 2012 , some analysts have argued that it might yet cut a deal to buy Vodafone 's minority stake in instalments .",unknown
7678,7678,,The deal to secure full ownership of SFR is a long-cherished ambition for Mr Levy .,unknown
1042,1042,,The move follows a scheme to let customers double the value of Clubcard vouchers in certain product areas .,unknown
5817,5817,,"Barclays is to stop offering customers financial advice at its branches , shutting down its financial planning arm and putting 1,000 jobs at risk .",unknown
5842,5842,,"In what appears to be the opening shot in a new mining merger battle , BHP tabled a preliminary offer of $130 per share for Canada 's PotashCorp , the world 's biggest potash producer .",unknown
5089,5089,,""" Rio was the only one worth [ pursuing ] "" , Mr Vanselow said , referring to a hostile takeover battle that BHP abandoned in November 2008 .",unknown
6668,6668,,The wording is agreed by both sides and approved by the court .,unknown
3490,3490,,The lack of dividends is one reason for tension between Verizon Communications and Vodafone .,unknown
300,300,,Third-quarter filings cited by RiskMetrics showed non-performing loans accounting for 16.3 per cent of Barclays ' $20.6bn US portfolio .,unknown
2713,2713,,"HSBC 's chief executive also reiterated the group 's plans to grow organically in South Korea , in a further sign the UK-based lender will not bid for Korea Exchange Bank .",unknown
5124,5124,,Barclays shares knocked back on fears it may hit acquisition trail LONDON,unknown
804,804,,"But some were concerned that the bid ran against the "" go it alone "" strategy in fertilisers that BHP has espoused over the past year .",unknown
6603,6603,,Duane Howells launched a legal action in Maryland after HGSI unveiled measures to boost shares in the event of an unsolicited bid for 15 per cent or more of its capital .,unknown
516,516,,"The S&P 500 closed up 0.5 per cent at 1,145.61 and the Dow Jones Industrial Average was flat at 10,567.33.",unknown
8759,8759,,Credit : By Chris Bryant in Ludwigshafen,unknown
7412,7412,,"Dexia , the Belgian-French group , rose 6.7 per cent to Euros 21.88 , while Germany 's Commerzbank added 4.1 per cent to Euros 31.58.",unknown
2628,2628,,Absolute value is a tricky concept in mining but its link to share prices is becoming fragile .,unknown
752,752,,"The first restatement focused on long-term projects such as the Gorgon gas field in Australia where revenues were not expected for years , giving them a lower present value .",unknown
5932,5932,,Are the investment banking arms of Barclays and Deutsche Bank digging in to make a stand against their US rivals ?,unknown
2036,2036,,Draft legislation published in December does not allow for owner-occupied property to be part of a Reit and there was no mention of altering this on Budget day .,unknown
4397,4397,,"The group said it was too early to say how large the bonus payments would be for BarCap staff , dodging one of the most contentious issues facing banks .",unknown
8165,8165,,"He added that , while he expected consistent growth from Europe and North America , "" increasingly the developing and emerging countries will be the engine for our growth "" .",unknown
5954,5954,,"The Australian Financial Review said Mr Morgan had "" played the role of archconservative "" in the run-up to the board meeting , and was backed by John Schubert , chairman of the Commonwealth Bank of Australia , "" against other more gung-ho directors "" .",unknown
8187,8187,,Barclays has not yet had detailed discussions with the FSA about its proposed move and is likely to demand more information before making its decision .,unknown
5186,5186,,Scottish & Southern Energy inched up 0.6 per cent to pound(s)12.07 despite dealers picking up on a recent rise in the cost of insuring its debt against default .,unknown
5703,5703,,"British Land has also been taking advantage of low interest rates to refinance debt , recently completing a convertible issue at a coupon of just 1.5 per cent .",unknown
5307,5307,,Unilever restructures LEX,unknown
2674,2674,,Barclays hopes that its scheme can help erode some of this confusion .,unknown
5666,5666,,He also appeared to insist that it was possible for Vodafone to eventually secure control of Bharti Airtel .,unknown
386,386,,"The researchers estimated that sales densities in the stores sampled were running at Dollars 6-Dollars 12 , with some of the best stores already clocking up Dollars 20 .",unknown
5405,5405,,Standard Chartered and HSBC were both down 0.4 per cent to pound(s)19 and 672 3/4 p respectively as the wider market drifted following an expiry of options and futures contracts .,unknown
1760,1760,,"In the US , AT&T won an exclusive five-year deal for the iPhone , which goes on sale this week .",unknown
1248,1248,,"But he claimed Unilever was making "" good progress "" with plans to revive volume growth , which include bringing new products to market faster and developing cheaper ones .",unknown
5892,5892,,"Banks were under pressure in advance of the results season starting next week , with investors unclear about whether the lenders would need to take impairment charges against their Greek sovereign holdings .",unknown
3049,3049,,"However , Barclays will not be able to rely on this level of profitability in a market downturn , and the business may have to prove it can shrink as nimbly as it has grown .",unknown
2677,2677,,The shares were marked 4.7 per cent lower at 162p amid fears of a US price war .,unknown
1012,1012,,The UK bank has designed its offer for 60 per cent of Absa in two parts to accommodate minority shareholders eager to benefit from the transaction 's expected upside .,unknown
398,398,,"It declined to comment on this year 's sale , saying : "" It is inappropriate for us to comment on individual share transactions . """,unknown
75,75,,Additional reporting by Guy Dinmore in Rome,unknown
7798,7798,,The doctrines handed down from Dear Leader Leahy offer little useful guidance in meeting these targets .,unknown
373,373,,"When it comes to financial training for older people , Barclay 's volunteers will go to local Help The Aged centres around the country to provide everything from basic awareness raising to broader financial advice as well as information on understanding the chip-and-pin system and other forms banking .",unknown
852,852,,Some analysts estimated the underlying grocery sales performance might have been the weakest by the retailer in more than a decade .,unknown
